id,rating,review
3861,good,"She's a very helpful teacher that will cut you slack if you need it. I recommend her to anyone that is looking to take Art History. You have to take good notes to pass, there is no other way"
4379,poor,"Terrible teacher with ambigious exams, very poor lecture skills as well. Avoid if possible."
965,good,"Easiest A ever! Definitely take your junior writing class with him. Never bored you in class. Great guy, very friendly, approachable, and willing to help you out with whatever problems you are facing. Highly recommend!"
528,good,"I really liked her, she was so nice, and helpful.I did very well in her class and she got me intrested in the subject. TAke her"
176,good,"This beautiful man. He oozes charisma, and his lectures actually made me want to go to class. He's a decorated and well traveled biologist - but beware. Him and Dr. Brown's exams are made for you to fail. He teaches well but adds things you never expect to the exam. never got above a 65 percent in the class but with lab and lecture points got a B."
422,average,"his a cool prof. as long as you keep up with reading AND attend lecture for his 'power point lecture notes' you'll be fine. BEWARE though, exams are difficult, they are all practical questions, so must prepare good."
3360,poor,very confusion on the test
4116,poor,Worst professor ever.  Do yourself a favor and look at the ratings on here and don't take him.  I didn't and I ended up in his class.  It was every bit as bad as the comments on here.
2408,good,"Great lecturer, but midterms are VERY difficult."
1377,good,"amazing professor! classes are extremely interactive and fun...you will smile the whole time. she's very clear and teaches w/ powerpoints, plus gives you note outlines. You drop your lowest exam plus get do lots of extra credit (but you probably won't need it). HIGHLY RECOMMENDED!!"
572,good,good!!!!!!
3204,average,"Professor Hylton speaks very fast, which makes lectures pretty short. I would recommend studying the connect questions before each exam (there's a total of three unit exams).  The unit exams are definitely manageable if you take the time to study.  The final exam was the hardest, in my opinion, but still manageable. "
288,poor,HE REALLY LOOKS LIKE KENNY LOGGINS!
3496,good,"Prof. Fondufe was good! Be prepared to put in a lot of work though. I did poorly at first because I tried to take notes in class, but then I started studying the powerpoints outside of class and I managed a B. She gives a few iClicker quizzes, so be in class for those! She's very energetic and helpful."
1729,average,"The professor is funny, but going to his class is pointless because he doesnt know how to teach."
3123,average,he's ok but hard exams
2153,good,"His style of teaching is absolutly impressive. So clear, not boring at all, makes a class of 1400 seem like 140. Definatly a must take class, i only took it for a social science and i ended up majoring in SOC cuz of him!"
2111,poor,"Course is really easy. I wouldn't recommend going to class, All he does is read off the book he wrote. I don't like the guy, I feel like he was rude to me because of my background, from what I hear though, hes like that to everyone. These views are based on my experience with the guy, you may have a different experience. *shrugs* not a fan."
